"","country","xcoord","ycoord","20200121","20200122","20200123","20200124","20200125","20200126","20200127","20200128","20200129","20200130","20200131","20200201","20200202","20200203","20200204","20200205","20200206","20200207","20200208","20200209","20200210","20200211","20200212","20200213","20200214","20200215","20200216","20200217","20200218","20200219","20200220","20200221","20200222","20200223","20200224","20200225","20200226","20200227","20200228","20200229","20200301","20200302","20200303","20200304","20200305","20200306","20200307","20200308","20200309","20200310","20200311","20200312","20200313","20200314","20200315","20200316","20200317","20200318","20200319","20200320","20200321","20200322","20200323","20200324","20200325","20200326","20200327","20200328","20200329","20200330","20200331","20200401","20200402","20200403","20200404","20200405","20200406","20200407","20200408","20200409","20200410","20200411","20200412","20200413","20200414","20200415","20200416","20200417","20200418","20200419","20200420","20200421","20200422","20200423","20200424","20200425","20200426","20200427","20200428","20200429","20200430","20200501","20200502","20200503","20200504","20200505","20200506","20200507","20200508","20200509"
"242","Trinidad and Tobago",-61.267,10.4364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,5,"5","7",9,9,9,50,51,57,60,61,66,74,76,82,85,89,90,97,100,103,105,106,107,109,109,109,112,113,113,114,114,114,114,114,114,114,115,115,115,115,115,116,116,116,116,116,116,116,116,116,116,"116",116
"243","Tunisia",9.5549,33.7421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1",1,"1","1","2","2","6",6,7,16,"16",18,20,"24","29",39,54,60,75,89,114,173,197,227,278,312,362,394,423,455,495,553,574,596,623,628,643,671,685,707,726,747,780,822,864,866,866,884,901,909,918,922,939,949,967,975,980,994,998,1009,1009,1018,1022,1025,"1026",1030
"244","Turkey",35.4709,38.9923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,"5",5,47,"47","191",191,670,947,1236,1529,1872,2433,3629,5698,7402,9271,10827,13531,15679,18135,20921,23934,27069,30217,34109,38226,42282,47029,52167,56956,61049,65111,69392,74193,78546,82329,86306,90980,95591,98674,101790,104912,107773,110130,112261,114653,117589,120204,122392,124375,126045,127659,129491,131744,"133 721",135569
"245","Turkmenistan",59.4192,39.1055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","Turks and Caicos Islands",-71.8562,21.7501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,5,NA,5,5,5,5,8,8,8,8,8,9,9,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,"12",12
"247","Tuvalu",178.6907,-7.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","Uganda",32.389,1.2776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9,9,14,14,14,14,33,33,33,44,44,45,48,48,52,52,53,53,53,53,54,54,54,55,55,55,55,55,55,56,61,63,75,75,75,79,79,79,81,83,85,88,89,97,98,"101",101
"249","Ukraine",31.3628,49.0322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1",1,"1","1","1","1","1",1,3,3,"3",3,7,"14","16",16,26,47,47,84,113,156,218,311,418,480,549,669,804,987,1096,1251,1319,1462,1668,1892,2203,2511,2777,3102,3372,3764,4162,4662,5106,5449,5710,6125,6592,7170,7647,8125,8617,9009,9410,9866,10406,10861,11411,11913,12331,12697,13184,13691,"14 195",14710
"250","United Arab Emirates",53.9824,23.4656,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,5,"5",5,5,"5","5","7","7","7","8","8","8","8","8",8,"9","9",NA,9,9,11,13,13,13,13,13,19,19,19,21,21,27,NA,NA,NA,NA,NA,NA,NA,NA,85,85,"85",98,98,"98","113",140,140,153,153,198,248,333,333,405,468,570,611,664,814,1024,1264,1505,1799,2076,2359,2659,2990,3360,3736,4123,4521,4933,5365,5825,6302,6302,6781,7265,7755,8238,8756,9281,9813,10349,10839,11380,11929,12481,13038,13599,14163,14730,15192,15738,"16 240",16793
"251","United Republic of Tanzania",34.802,-6.2595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1","3",6,6,6,12,12,12,13,13,13,14,14,19,19,20,20,20,20,22,24,24,25,25,32,32,32,49,53,88,94,148,148,171,255,255,285,285,300,300,300,300,300,480,480,480,480,480,480,480,480,"509",509
"252","United States Minor Outlying Islands",-162.4606,6.4102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","United States of America",-99.1943,39.537,NA,NA,"1","1",NA,"2","5",5,5,5,5,5,8,NA,11,11,"12","12","12","12","12","13","13","14","15","15",15,"15","15","15",15,15,35,35,35,53,53,59,59,62,62,62,64,108,"129",148,"213","213","213","472","696",987,1264,1678,"1678",1678,3503,"3536","7087",10442,15219,15219,31573,42164,51914,63570,68334,85228,103321,122653,140640,163199,187302,213600,241703,273808,307318,333811,363321,395030,425889,461275,492881,524514,553822,578268,604070,632781,665330,695353,723605,751273,776907,800926,830053,860772,899281,931698,960916,983457,1003974,1035353,1067127,1093880,1125719,1154985,1171185,1193452,"1 215 571",1245874
"254","United States Virgin Islands",-64.7971,17.7318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,30,NA,37,40,42,43,43,45,46,50,53,51,51,51,51,51,51,53,53,53,54,54,54,54,55,55,59,59,62,66,66,66,66,66,66,66,"66",68
"255","Uruguay",-56.0061,-32.8049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,"6","29",79,94,94,135,162,162,217,217,238,274,303,309,320,338,350,369,386,400,406,415,424,456,473,494,501,512,483,492,493,502,508,517,528,535,543,549,557,563,596,606,620,625,630,643,648,652,655,657,670,"673",684
"256","Uzbekistan",64.3964,41.2698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,"16","16",21,33,33,46,46,50,65,83,104,133,145,149,173,190,221,241,298,390,472,534,555,624,624,796,896,1054,1214,1349,1380,1450,1495,1565,1657,1657,1716,1778,1836,1865,1887,1924,1955,2031,2046,2094,2127,2160,2189,2217,2266,"2314",2336
"257","Vanuatu",167.7031,-16.1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","Venezuela (Bolivarian Republic of)",-66.1542,7.1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"2",2,33,"33","36",36,36,36,70,NA,77,91,91,106,113,113,129,129,143,144,144,144,144,159,165,166,166,171,171,171,181,181,193,197,204,204,228,256,285,288,298,318,318,323,325,329,329,331,333,345,345,357,361,367,"379",381
"259","Viet Nam",107.5701,11.5307,NA,NA,NA,"2","2","2","2",2,2,2,2,2,7,"8",9,10,"10","12","13","14","14","15","15","16","16","16",16,"16","16","16",16,16,16,16,16,16,16,16,16,16,16,16,16,16,"16",16,"17","21","30","31","35",39,39,48,"53",57,61,"61","66",85,91,94,113,123,134,141,153,169,179,188,203,207,218,233,239,240,241,245,249,251,255,257,258,262,265,266,267,268,268,268,268,268,268,268,268,270,270,270,270,270,270,270,270,270,271,271,271,271,"288",288
"260","Wallis and Futuna",-177.1944,-13.8292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","Western Sahara",-13.1416,24.6678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","Yemen",45.2867,15.1859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,7,10,10,12,23,26,"26",36
"263","Zambia",27.8238,-14.6349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2,2,2,3,3,3,3,3,13,16,16,35,35,36,39,39,39,39,39,39,39,39,40,40,43,45,45,48,48,52,57,61,65,70,74,76,84,84,88,89,95,97,106,109,119,124,137,137,139,"153",167
"264","Zimbabwe",29.8678,-19.0019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,3,5,5,5,5,8,8,8,9,9,9,9,11,11,11,11,13,14,17,18,23,23,24,25,25,25,28,28,28,29,31,31,31,32,32,32,34,34,34,34,34,34,"34",34
"265","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"astern Mediterranean Region","erritories**",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"outh-East Asia Region","209127",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"outh-East Asia Region","astern Mediterranean Region",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"erritories**","astern Mediterranean Region",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"190415","erritories**",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"190415","outh-East Asia Region",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"astern Mediterranean Region","erritories**",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"astern Mediterranean Region","astern Mediterranean Region",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"outh-East Asia Region","erritories**",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"astern Mediterranean Region","erritories**",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"erritories**","egion of the Americas",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"outh-East Asia Region","egion of the Americas",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"egion of the Americas","erritories**",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"egion of the Americas","outh-East Asia Region",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"erritories**","209127",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","",NA,NA,1,"Cases","Cases","Cases","","","",NA,NA,NA,NA,NA,NA,"(2831)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,691,691,NA,NA,705,705,NA,NA,NA,"ubtotal for all",NA,"erritories**","egion of the Americas","erritories**","egion of the Americas","egion of the Americas",NA,NA,697,"outh-East Asia Region",NA,178399,"egion of the Americas","erritories**",NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
